0.00018126,-0.16995,-0.00023618,0.0022406,-0.00029127,0.16996,0.00018126,-0.16995,-0.00068514,0.0030551,-0.00065686,0.16996
0.00012718,-0.16936,-0.00041274,0.0023142,-0.00010197,0.17066,0.00012718,-0.16936,-0.0004915,0.0031191,-0.00082809,0.17065
-3.3032e-05,-0.1675,-0.00092824,0.002405,0.0004726,0.17254,-3.304e-05,-0.1675,7.69e-05,0.0032043,-0.0013319,0.17254
-0.00029505,-0.16452,-0.0017682,0.0025193,0.0014314,0.17554,-0.00029509,-0.16451,0.0010039,0.003317,-0.0021385,0.17552
-0.00065469,-0.16056,-0.0029181,0.0026663,0.0027789,0.17956,-0.00065483,-0.1605,0.0022733,0.003466,-0.0032122,0.1795
-0.001108,-0.15571,-0.0043619,0.0028059,0.0045264,0.18448,-0.0011084,-0.15558,0.0038684,0.0036185,-0.0045166,0.18435
-0.0016507,-0.15011,-0.0060878,0.0030205,0.0066776,0.1902,-0.0016515,-0.14987,0.0057752,0.0038418,-0.0060069,0.18995
-0.0022786,-0.14389,-0.0080806,0.0033033,0.0092431,0.19662,-0.0022805,-0.14346,0.0079767,0.0041344,-0.0076455,0.19619
-0.0029878,-0.13716,-0.010327,0.0036656,0.01223,0.20361,-0.0029916,-0.13648,0.010457,0.0045059,-0.0093951,0.20294
-0.0037741,-0.13005,-0.012813,0.0041169,0.01564,0.21109,-0.0037812,-0.12904,0.013202,0.0049642,-0.011223,0.21007
-0.0046334,-0.12269,-0.015526,0.0046593,0.019474,0.21891,-0.0046458,-0.12126,0.016195,0.0055108,-0.0131,0.21748
-0.0055613,-0.1152,-0.018454,0.0053032,0.023721,0.22698,-0.005582,-0.11325,0.019422,0.0061527,-0.015008,0.22503
-0.0065534,-0.10769,-0.021586,0.0060477,0.028367,0.23517,-0.0065863,-0.10514,0.022869,0.0068881,-0.016932,0.23262
-0.0076048,-0.10029,-0.024908,0.0069095,0.033387,0.24336,-0.0076548,-0.097048,0.026518,0.0077313,-0.018867,0.24013
-0.0087106,-0.093089,-0.028409,0.0078351,0.038751,0.25145,-0.0087836,-0.089089,0.030356,0.0086329,-0.020819,0.24745
-0.0098656,-0.086206,-0.032077,0.0088325,0.044417,0.2593,-0.0099681,-0.081381,0.034365,0.0096002,-0.022802,0.25447
-0.011078,-0.07673,-0.035851,0.010452,0.051285,0.26353,-0.011225,-0.071036,0.038607,0.011098,-0.02383,0.25783
-0.012353,-0.064161,-0.039722,0.012893,0.059728,0.26322,-0.01257,-0.057578,0.043109,0.01327,-0.023492,0.25664
-0.01367,-0.052946,-0.043757,0.015307,0.068247,0.263,-0.013967,-0.045484,0.047738,0.015396,-0.023353,0.25554
-0.015016,-0.043234,-0.04794,0.0176,0.07668,0.26288,-0.015401,-0.03493,0.052463,0.01741,-0.023548,0.25457
-0.016383,-0.035125,-0.052251,0.019686,0.084865,0.26284,-0.016859,-0.026041,0.057251,0.019249,-0.024213,0.25374
-0.017763,-0.028691,-0.056668,0.021476,0.092634,0.26287,-0.018325,-0.018916,0.06207,0.020846,-0.025487,0.25308
-0.019147,-0.023973,-0.06117,0.022881,0.099821,0.26296,-0.019785,-0.01362,0.066888,0.022133,-0.0275,0.25259
