0.0033447,-0.21005,0.0017226,0.0062383,0.044915,0.21035,0.0033457,-0.21006,-0.0032827,0.011616,0.044542,0.21037
0.0032877,-0.20943,0.001542,0.0062496,0.045107,0.21097,0.0032884,-0.20945,-0.0030824,0.011619,0.044362,0.21099
0.0031202,-0.20767,0.0010116,0.0062809,0.045681,0.21276,0.0031201,-0.20767,-0.0024934,0.01163,0.043837,0.21276
0.0028468,-0.20486,0.00014766,0.0063368,0.046636,0.21561,0.0028448,-0.20483,-0.0015337,0.011655,0.042998,0.21558
0.0024726,-0.20113,-0.0010338,0.0064288,0.047976,0.21942,0.0024673,-0.20103,-0.0002204,0.011707,0.041883,0.21933
0.0020022,-0.19648,-0.0025188,0.0065924,0.049709,0.224,0.0019914,-0.19628,0.0014317,0.011814,0.040535,0.2238
0.0013469,-0.17608,-0.004348,0.0074853,0.052877,0.21421,0.0013273,-0.17573,0.0036652,0.012259,0.040087,0.21387
0.00058177,-0.15405,-0.0064672,0.0086671,0.056796,0.20398,0.00054898,-0.15351,0.0062334,0.012913,0.039844,0.20343
-0.00029028,-0.13111,-0.0088698,0.01016,0.061487,0.19374,-0.00034214,-0.13029,0.0091197,0.013795,0.039856,0.19292
-0.001269,-0.10751,-0.011553,0.012,0.066992,0.18353,-0.0013477,-0.10635,0.012316,0.014927,0.040188,0.18237
-0.0023539,-0.083555,-0.014515,0.014224,0.073333,0.17335,-0.0024691,-0.081986,0.015815,0.016329,0.040887,0.17178
-0.0035433,-0.059532,-0.017756,0.01683,0.080522,0.16323,-0.003707,-0.057484,0.01961,0.017992,0.041984,0.16117
-0.0048344,-0.035728,-0.021275,0.019829,0.088545,0.15317,-0.0050605,-0.03314,0.023692,0.019917,0.043483,0.15058
-0.0062204,-0.011824,-0.025206,0.022175,0.095099,0.14312,-0.0065132,-0.0086538,0.027914,0.021087,0.043065,0.13993
-0.0076643,0.013651,-0.029774,0.021532,0.095083,0.13288,-0.0079948,0.017447,0.031897,0.01927,0.035679,0.12907
-0.0091107,0.038905,-0.03449,0.02097,0.095387,0.12271,-0.0094778,0.043375,0.035951,0.017619,0.028312,0.11823
-0.010554,0.063727,-0.03934,0.020484,0.096004,0.11262,-0.010955,0.068907,0.040063,0.016129,0.020982,0.10742
-0.011989,0.087915,-0.044309,0.020064,0.096893,0.10259,-0.012422,0.093827,0.044218,0.014792,0.013677,0.096664
-0.013413,0.11125,-0.049382,0.019689,0.098047,0.092648,-0.013871,0.11789,0.048408,0.013581,0.0064179,0.085984
-0.014822,0.13353,-0.054542,0.019345,0.099409,0.082775,-0.0153,0.14089,0.052616,0.012488,-0.00082538,0.075394
-0.016214,0.15453,-0.05977,0.019012,0.10097,0.072981,-0.016705,0.16257,0.056833,0.011492,-0.0080344,0.064923
-0.017588,0.17404,-0.065046,0.018667,0.1027,0.063262,-0.018084,0.1827,0.06105,0.010572,-0.015215,0.054593
-0.018946,0.19184,-0.070349,0.018286,0.10456,0.053616,-0.019438,0.20101,0.065255,0.0097066,-0.022365,0.044431
-0.020288,0.2077,-0.075657,0.017843,0.10654,0.044044,-0.020766,0.21727,0.069441,0.0088721,-0.029483,0.034461
-0.021618,0.22139,-0.080945,0.017314,0.10861,0.034543,-0.022072,0.23122,0.0736,0.0080471,-0.03657,0.024707
-0.022939,0.2327,-0.08619,0.016673,0.11073,0.025116,-0.02336,0.24261,0.077724,0.0072101,-0.043625,0.015195
-0.024247,0.24283,-0.09141,0.015974,0.11286,0.015723,-0.02463,0.25275,0.081811,0.0063713,-0.050664,0.0057992
-0.025542,0.25182,-0.096588,0.015208,0.11497,0.0063641,-0.025884,0.26166,0.085849,0.005517,-0.057691,-0.0034834
-0.026834,0.25843,-0.10167,0.014293,0.11704,-0.0029256,-0.027129,0.26803,0.089832,0.0045904,-0.064682,-0.012531
-0.028123,0.26291,-0.10666,0.013234,0.11905,-0.012153,-0.028368,0.27212,0.09375,0.0035915,-0.071653,-0.021374
-0.029409,0.26549,-0.11153,0.012038,0.12094,-0.021319,-0.029604,0.27421,0.097598,0.0025136,-0.078606,-0.030041
-0.03069,0.26643,-0.11627,0.010714,0.12269,-0.030427,-0.030835,0.27456,0.10136,0.0013728,-0.08556,-0.038564
-0.031961,0.26597,-0.12084,0.0092908,0.12425,-0.039479,-0.03206,0.27347,0.10498,0.0003644,-0.092622,-0.046975
-0.033219,0.26436,-0.1251,0.0078442,0.12556,-0.048477,-0.033278,0.27119,0.10831,0.00010106,-0.10009,-0.055305
-0.034456,0.26187,-0.12915,0.0063257,0.12658,-0.057427,-0.03448,0.26803,0.11145,7.783e-05,-0.10776,-0.063588
-0.035663,0.2588,-0.13302,0.0047175,0.12727,-0.066333,-0.035658,0.26432,0.11442,7.1645e-05,-0.11553,-0.071856
-0.036834,0.25537,-0.13671,0.0030402,0.12759,-0.075202,-0.036803,0.2603,0.11724,6.7411e-05,-0.12339,-0.080138
-0.037962,0.25177,-0.14024,0.0013574,0.12757,-0.084039,-0.03791,0.25618,0.11989,6.484e-05,-0.13128,-0.088452
-0.039041,0.24815,-0.14372,0.00018832,0.12702,-0.09285,-0.038974,0.25212,0.12251,6.5291e-05,-0.1391,-0.096814
-0.04006,0.24491,-0.1473,6.7615e-05,0.12549,-0.10165,-0.039979,0.24852,0.12518,6.6478e-05,-0.14702,-0.10526
-0.041003,0.24241,-0.15073,6.0642e-05,0.12328,-0.11046,-0.040907,0.24578,0.12765,6.3585e-05,-0.15512,-0.11383
-0.04186,0.24084,-0.15394,5.8689e-05,0.1205,-0.11929,-0.041748,0.24409,0.12987,6.1209e-05,-0.16334,-0.12254
-0.042622,0.24044,-0.15693,5.7281e-05,0.1171,-0.12816,-0.042489,0.24369,0.1318,5.9251e-05,-0.17168,-0.13141
-0.043279,0.24145,-0.15969,5.6165e-05,0.11305,-0.13708,-0.043116,0.24482,0.13344,5.7577e-05,-0.18013,-0.14046
-0.043819,0.2441,-0.16221,5.5309e-05,0.1083,-0.14607,-0.043617,0.24773,0.13475,5.6138e-05,-0.1887,-0.1497
-0.04423,0.24864,-0.16446,5.4715e-05,0.10282,-0.15514,-0.043974,0.25265,0.13569,5.4945e-05,-0.19739,-0.15916
-0.044498,0.25529,-0.16642,5.4289e-05,0.09656,-0.16433,-0.044171,0.25981,0.13625,5.3815e-05,-0.2062,-0.16886
-0.044609,0.26427,-0.16809,5.4108e-05,0.089469,-0.17363,-0.044186,0.26945,0.1364,5.287e-05,-0.21513,-0.17882
-0.044547,0.27579,-0.16943,5.4205e-05,0.081499,-0.18306,-0.043998,0.28178,0.1361,5.2112e-05,-0.22418,-0.18907
-0.044293,0.29006,-0.17041,5.4409e-05,0.072597,-0.19264,-0.043579,0.29702,0.13532,5.1296e-05,-0.23333,-0.19963
